0.20083,3653.5,4504.4,9.3939,26.879,42.133,2707.6,76.038,120.49,0.34,79.762,49.975,2637.1,26.2,50.073,3102.6,22.696,66.039,239.97,343.06,94.555,76.913,31.891,8.8496,26.439,6.674,18.618,1.6813,33.075,13.97,24.553,1.2997,18.444,2.2551,4.8366,2.223,0.018582,0.80643,0.088115,52.909,43.943,63.01,54.556,19.422,62.26,22.824,39.528,38.025,46.703,49.29,44.111,18.713
0.19915,3658.2,4529.7,9.4738,26.444,42.281,2705.8,74.964,120.2,0.33583,79.711,50.01,2635.8,25.074,49.694,3100.1,24.027,65.935,238.92,343.06,94.223,76.974,31.891,8.8496,26.439,6.674,18.618,1.6813,33.075,13.97,24.553,1.2997,18.444,2.2551,4.8366,2.223,0.018582,0.80643,0.088115,52.909,43.943,62.93,54.253,19.588,63.259,22.361,40.037,38.129,45.827,49.097,35.747,15.57
0.26321,3747.4,4550.1,9.3541,26.734,42.567,2709.8,75.129,120.53,0.35889,79.844,47.612,2638.3,26.677,49.348,3105.3,23.595,65.881,238.09,342.44,95.79,77.758,32.585,8.782,26.728,6.8968,18.403,1.6741,33.08,13.878,24.544,1.2087,18.139,2.238,4.7532,2.304,0.018582,0.80643,0.088115,52.909,43.943,63.51,53.949,26.06,60.637,22.612,41.923,31.071,45.025,48.887,45.023,16.544
0.26221,3735.3,4536.1,9.462,27.194,42.744,2709.9,74.626,120.37,0.35665,80.231,49.943,2640.5,23.64,50.194,3105.8,21.806,65.912,234.7,342.59,92.709,77.497,32.585,8.782,26.728,6.8968,18.403,1.6741,33.08,13.878,24.544,1.2087,18.139,2.238,4.7532,2.304,0.018582,0.80643,0.088115,52.909,43.943,63.718,54.117,26.158,59.743,23.058,42.197,37.933,46.983,48.9,40.497,20.785
0.19853,3651.7,4547,9.289,26.808,42.251,2707.5,75.474,120.33,0.3454,79.958,50.494,2634.7,27.663,50.253,3104.1,23.812,65.963,234.72,341.93,96.371,77.412,32.583,8.9904,26.616,6.8899,18.449,1.6375,33.645,13.708,24.563,1.3234,18.184,2.238,4.8175,2.3,0.018582,0.80643,0.088115,52.909,43.943,63.294,54.559,19.109,60.385,21.984,41.254,39.555,47.12,48.608,39.196,16.034
0.19497,3650.6,4519.5,9.3383,26.576,42.255,2705,76.026,120.56,0.34644,80.016,49.279,2634.1,25.675,50.873,3103.2,22.85,65.911,232.78,341.91,93.075,77.051,32.583,8.9904,26.616,6.8899,18.449,1.6375,33.645,13.708,24.563,1.3234,18.184,2.238,4.8175,2.3,0.011241,0.80702,0.094963,53.284,43.353,63.312,54.889,19.458,60.925,22.111,41.126,35.978,48.555,48.364,46.029,18.354
0.19174,3676.7,4559.9,9.3122,26.939,42.356,2705.1,74.297,120.1,0.32562,79.951,47.567,2633.3,26.034,50.16,3102.4,22.797,65.881,232.24,341.2,95.836,77.171,32.194,8.7689,26.756,6.8429,18.722,1.5963,32.586,13.755,24.599,1.3088,18.484,2.23,4.9591,2.2778,0.011241,0.80702,0.094963,53.284,43.353,62.914,54.351,19.002,61.176,22.134,39.062,30.94,46.904,48.07,33.354,18.473
0.19628,3653.1,4576.2,9.3218,27.196,42.529,2705.4,75.667,120.71,0.32624,79.992,50.715,2634.3,26.353,49.47,3102.3,23.324,65.828,232.9,341.28,93.911,77.483,32.194,8.7689,26.756,6.8429,18.722,1.5963,32.586,13.755,24.599,1.3088,18.484,2.23,4.9591,2.2778,0.011241,0.80702,0.094963,53.284,43.353,63.319,54.156,18.556,60.917,22.373,38.987,40.205,45.308,47.671,50.03,17.21
0.22729,3653.7,4555.7,9.3229,26.898,41.99,2706.9,75.259,120.06,0.3303,80.291,48.159,2635.8,24.33,49.436,3104.1,23.081,65.841,229.85,340.46,94.892,77.573,31.698,8.844,26.949,6.8276,18.316,1.6971,32.7,13.879,24.176,1.2546,18.886,2.2344,4.8396,2.2783,0.011241,0.80702,0.094963,53.284,43.353,63.736,53.764,22.501,60.612,22.218,39.619,32.681,45.228,47.602,31.039,17.754
0.22752,3673.4,4507.1,9.2353,26.946,42.435,2707.4,74.516,120.71,0.33339,80.227,50.67,2634.9,25.831,50.52,3105.6,22.733,65.845,228.91,340.48,95.207,77.331,31.698,8.844,26.949,6.8276,18.316,1.6971,32.7,13.879,24.176,1.2546,18.886,2.2344,4.8396,2.2783,0.011241,0.80702,0.094963,53.284,43.353,63.397,54.346,22.478,61.049,21.903,39.242,40.071,47.738,47.343,50.085,18.597
