0.29118,3642.2,4528.2,9.4077,26.844,42.222,2702,75.054,120.41,0.33343,80.166,48.41,2631.7,24.573,50.139,3097.3,23.714,65.802,234.09,342.33,94.693,77.516,32.637,8.8263,25.853,6.9176,18.977,1.6633,33.32,13.801,23.801,1.4434,17.919,2.2812,4.8306,2.2839,0.0023722,0.8381,0.097689,54.107,43.399,63.179,53.551,28.496,61.023,22.587,39.542,33.42,46.856,48.562,41.922,16.292
0.29396,3692.2,4503.5,9.3155,27.195,42.628,2701.8,75.379,120.37,0.33129,80.163,51.25,2630,25.959,48.719,3099.5,22.831,65.896,234.62,341.4,94.609,77.347,32.637,8.8263,25.853,6.9176,18.977,1.6633,33.32,13.801,23.801,1.4434,17.919,2.2812,4.8306,2.2839,0.0023722,0.8381,0.097689,54.107,43.399,62.318,53.847,28.223,60.065,22.172,39.804,41.78,43.568,48.73,41.121,18.401
0.21502,3663,4521.1,9.2733,26.92,42.203,2701.4,74.871,120.43,0.33311,80.171,50.722,2630.9,24.437,48.785,3097.2,23.348,65.931,238.45,342.03,94.607,77.305,32.126,8.9947,26.305,6.8036,18.951,1.6455,32.652,13.853,23.547,1.1417,18.906,2.2726,4.7473,2.2787,0.0023722,0.8381,0.097689,54.107,43.399,62.887,53.305,21.58,60.303,22.302,39.816,40.225,43.721,48.603,41.437,17.172
0.21857,3695.6,4490.2,9.3744,26.853,42.586,2701.7,76.004,120.38,0.33572,80.289,50.186,2631.6,24.193,50.011,3097.2,22.383,65.967,235.91,342.16,94.645,77.616,32.126,8.9947,26.305,6.8036,18.951,1.6455,32.652,13.853,23.547,1.1417,18.906,2.2726,4.7473,2.2787,0.0023722,0.8381,0.097689,54.107,43.399,62.324,53.675,21.23,60.354,22.402,39.498,38.648,46.56,49.044,40.336,19.428
0.26481,3697.2,4475.7,9.321,27.039,42.55,2701.5,75.179,120.45,0.34237,80.253,49.817,2630,24.41,52.194,3097.1,23.323,66.029,235.97,341.91,94.596,77.208,32.219,8.9549,26.583,6.8668,18.784,1.6335,33.226,13.616,23.335,1.1576,18.224,2.2555,4.9249,2.4283,0.0023722,0.8381,0.097689,54.107,43.399,63.317,53.88,26.011,59.591,22.429,40.088,37.56,51.612,49.249,41.866,17.223
0.26489,3669.1,4488.3,9.2767,27.241,42.365,2700.3,75.698,120.38,0.33894,80.239,51.279,2628.5,27.486,49.8,3097.4,22.185,66.059,236.67,341.68,94.508,77.268,32.219,8.9549,26.583,6.8668,18.784,1.6335,33.226,13.616,23.335,1.1576,18.224,2.2555,4.9249,2.4283,0.0088311,0.84254,0.081198,54.271,43.712,63.801,53.729,26.004,61.123,22.3,40.506,41.864,46.072,49.007,40.532,19.916
0.25637,3693,4519.1,9.2633,26.97,42.118,2700.4,75.341,120.43,0.31116,80.324,50.138,2629.5,24.591,50.372,3096.1,22.015,66.093,236.43,341.82,94.512,77.428,32.199,8.9461,26.257,6.7647,18.995,1.6522,32.829,13.692,24.181,0.95643,18.34,2.2859,4.8919,2.3252,0.0088311,0.84254,0.081198,54.271,43.712,62.879,53.755,25.098,60.243,22.563,37.434,38.505,47.394,49.068,41.425,20.3
0.25459,3678.8,4488.8,9.361,26.718,42.206,2697.4,75.553,120.39,0.31162,80.057,47.74,2625.9,25.341,49.677,3094.8,23.157,66.071,234.04,341.92,94.633,77.032,32.199,8.9461,26.257,6.7647,18.995,1.6522,32.829,13.692,24.181,0.95643,18.34,2.2859,4.8919,2.3252,0.0088311,0.84254,0.081198,54.271,43.712,63.123,54.118,25.273,58.823,21.931,37.377,31.45,45.786,49.321,40.72,17.631
0.2576,3727.5,4460.2,9.2262,26.85,42.176,2696.4,74.967,120.42,0.3215,79.951,50.825,2625.4,24.043,51.427,3093.5,22.605,66.018,235.1,341.76,94.666,77.014,32.518,9.0026,26.274,7.084,18.826,1.7123,32.74,13.909,23.476,1.3566,18.571,2.286,4.9306,2.3347,0.0088311,0.84254,0.081198,54.271,43.712,63.243,53.922,25.312,63.189,22.177,37.941,40.528,49.836,49.271,41.133,18.965
0.25684,3696.2,4527,9.3418,27.065,42.765,2695.6,75.079,120.4,0.32078,79.907,50.509,2624.5,27.35,49.131,3092.8,23.638,65.956,238.37,341.44,94.484,77.228,32.518,9.0026,26.274,7.084,18.826,1.7123,32.74,13.909,23.476,1.3566,18.571,2.286,4.9306,2.3347,0.0088311,0.84254,0.081198,54.271,43.712,63.782,53.123,25.387,59.888,22.14,38.027,39.598,44.523,49.028,40.672,16.518
0.2247,3601.5,4508.6,9.4394,27.031,42.409,2697.1,76.126,120.39,0.34317,80.214,49.047,2626.3,24.359,50.347,3092,24.009,65.969,238.19,341.64,94.714,77.727,32.347,8.9878,26.127,6.8917,19.152,1.7019,33.188,13.854,24.17,1.3691,18.716,2.3106,4.9104,2.2803,0.010404,0.85794,0.10394,53.548,44.599,62.571,53.736,22.146,62.055,22.447,41.08,35.295,47.337,49.211,41.245,15.587
0.22584,3609.6,4489,9.2399,26.734,42.58,2699.7,75.02,120.39,0.33893,80.521,49.516,2628.1,23.635,50.017,3095.6,23.023,66.066,236.79,341.17,94.702,77.917,32.347,8.9878,26.127,6.8917,19.152,1.7019,33.188,13.854,24.17,1.3691,18.716,2.3106,4.9104,2.2803,0.010404,0.85794,0.10394,53.548,44.599,62.432,53.971,22.033,63.206,22.078,41.597,36.675,46.572,49.427,41.311,17.89
