0.23814,3716.5,4537.9,9.4698,26.823,42.517,2718,74.343,120.41,0.33876,79.919,50.798,2647.5,24.329,50.408,3114.7,22.406,65.657,231.37,342.37,94.495,77.199,31.913,8.8324,26.681,6.9422,18.28,1.6619,33.054,13.634,24.633,1.3569,17.986,2.2857,4.682,2.2878,0.031455,0.83527,0.095772,53.503,43.929,63.685,53.831,23.135,61.916,22.801,40.427,40.448,47.478,47.268,40.474,19.424
0.23617,3724.2,4538.7,9.4042,26.587,42.463,2715.3,75.539,120.43,0.33861,79.746,50.329,2644.3,23.18,49.579,3113.2,23.334,65.639,230.43,341.73,94.445,77.122,31.913,8.8324,26.681,6.9422,18.28,1.6619,33.054,13.634,24.633,1.3569,17.986,2.2857,4.682,2.2878,0.031455,0.83527,0.095772,53.503,43.929,63.552,53.822,23.329,60.949,21.843,40.444,39.07,45.561,47.001,41.875,17.24
0.26032,3640.8,4587.1,9.3948,26.827,41.998,2714.1,75.498,120.39,0.31338,79.563,49.559,2642.5,25.742,49.095,3111.3,23.039,65.554,229.27,342.34,94.648,76.914,32.173,8.8502,26.639,6.7526,18.697,1.6281,32.77,13.949,24.332,1.2653,18.607,2.2545,4.8831,2.3371,0.031455,0.83527,0.095772,53.503,43.929,62.524,54.292,25.53,60.692,22.172,36.699,36.803,44.44,46.758,40.862,17.978
0.26034,3612.3,4543.1,9.378,26.856,42.274,2716.3,74.837,120.39,0.31153,79.603,50.253,2645.2,24.139,50.318,3112,23.407,65.438,228.46,342.56,94.607,77.528,32.173,8.8502,26.639,6.7526,18.697,1.6281,32.77,13.949,24.332,1.2653,18.607,2.2545,4.8831,2.3371,0.031455,0.83527,0.095772,53.503,43.929,63.014,54.819,25.528,59.676,22.627,36.925,38.844,47.27,46.49,40.681,17.08
0.23485,3670.9,4528.4,9.4204,26.849,42.682,2719.9,74.74,120.39,0.34222,80.046,50.724,2649.6,24.421,50.645,3115.6,22.405,65.441,227.84,342.42,94.436,77.372,31.97,8.7634,26.842,6.9451,18.638,1.633,32.469,13.877,24.61,1.178,18.39,2.2878,4.792,2.3074,0.031455,0.83527,0.095772,53.503,43.929,63.701,54.02,23.388,61.555,22.576,41.56,40.23,48.026,46.202,41.485,19.44
0.23723,3682,4510,9.3203,26.725,42.251,2718.2,75.268,120.34,0.34355,79.886,47.571,2647.3,24.786,49.137,3115,22.385,65.489,226.42,342.2,94.573,77.175,31.97,8.7634,26.842,6.9451,18.638,1.633,32.469,13.877,24.61,1.178,18.39,2.2878,4.792,2.3074,0.023663,0.82391,0.1068,54.268,43.768,63.51,54.24,23.154,62.494,22.471,41.398,30.952,44.538,46.701,38.244,19.496
0.25739,3652.3,4512,9.3637,27.327,42.181,2716.8,75.497,120.28,0.34172,79.672,49.674,2645.3,26.251,51.752,3114.3,22.814,65.456,227.81,342.13,94.441,76.929,32.457,8.8946,27.142,6.8446,18.56,1.638,32.957,13.818,24.33,1.4032,18.758,2.2411,4.7776,2.2134,0.023663,0.82391,0.1068,54.268,43.768,62.365,54.378,25.273,60.375,22.506,39.847,37.142,50.588,46.546,36.059,18.504
0.25731,3654.2,4516.9,9.2835,26.916,42.585,2716.9,75.603,120.32,0.33893,79.593,50.755,2646.1,24.718,49.015,3113.7,24.112,65.411,227.54,342.32,94.683,77.014,32.457,8.8946,27.142,6.8446,18.56,1.638,32.957,13.818,24.33,1.4032,18.758,2.2411,4.7776,2.2134,0.023663,0.82391,0.1068,54.268,43.768,62.332,54.321,25.281,61.187,22.599,40.188,40.323,44.253,46.543,37.016,15.424
0.20662,3652.6,4542.8,9.3428,26.869,42.514,2717.5,74.442,120.39,0.33181,79.619,49.223,2646.9,25.306,50.594,3113.6,22.785,65.349,225.76,342.55,94.574,77.246,32.239,8.8423,26.322,6.9575,18.819,1.6293,33.041,13.895,24.186,1.2243,18.646,2.2437,4.7995,2.2987,0.023663,0.82391,0.1068,54.268,43.768,63.229,54.232,20.943,61.117,22.863,39.51,35.813,47.908,46.675,38.069,18.57
0.21122,3660.4,4510,9.3421,26.69,42.434,2717,75.088,120.5,0.33265,79.69,48.889,2645.1,23.381,49.593,3113.3,22.833,65.369,228.96,341.93,94.67,76.807,32.239,8.8423,26.322,6.9575,18.819,1.6293,33.041,13.895,24.186,1.2243,18.646,2.2437,4.7995,2.2987,0.023663,0.82391,0.1068,54.268,43.768,63.095,54.624,20.491,60.946,22.437,39.408,34.829,45.591,46.362,40.96,18.487
