0.00017792,3656.5,4484.9,9.3639,26.955,42.322,2700,75.299,120.41,0.34674,80.242,49.172,2628.7,25.258,48.113,3095.5,21.845,66.147,239.66,341.32,94.741,77.27,32.691,8.9575,26.591,6.789,18.839,1.6722,32.824,13.746,24.188,1.3266,18.609,2.2537,4.8158,2.3041,0.015398,0.81811,0.096937,53.816,44.162,62.958,53.841,48.741,59.45,22.458,42.017,35.664,42.168,49.931,40.857,20.741
-0.00012043,3659.6,4464.5,9.3262,26.949,42.394,2692.9,75.477,120.38,0.34645,80.06,48.188,2620.5,26.534,50.346,3091.4,23.143,66.138,239.5,339.83,94.831,76.892,32.691,8.9575,26.591,6.789,18.839,1.6722,32.824,13.746,24.188,1.3266,18.609,2.2537,4.8158,2.3041,0.015398,0.81811,0.096937,53.816,44.162,62.905,54.085,48.771,61.166,21.713,42.052,32.767,47.335,49.778,40.007,17.703
-0.0011059,3696.4,4497.7,9.2134,26.697,41.992,2691.8,75.475,120.42,0.32475,80.268,51.41,2621.5,25.305,49.913,3088.6,22.434,66.136,236.2,339.51,94.946,77.242,31.738,9.0059,26.15,6.8279,18.773,1.6891,33.01,13.721,23.873,1.0677,18.766,2.2726,4.9159,2.2197,0.015398,0.81811,0.096937,53.816,44.162,63.068,54.175,39.814,61.331,21.907,39.61,42.249,46.334,49.906,41.626,19.348
-0.0027384,3647.9,4501.4,9.3285,26.858,42.349,2688,74.6,120.37,0.32677,80.286,50.63,2616.5,24.567,49.559,3087.4,22.896,66.158,237.57,337.8,94.804,77.127,31.738,9.0059,26.15,6.8279,18.773,1.6891,33.01,13.721,23.873,1.0677,18.766,2.2726,4.9159,2.2197,0.015398,0.81811,0.096937,53.816,44.162,63.904,54.131,39.974,60.965,21.242,39.364,39.954,45.514,49.617,39.821,18.268
-0.0013914,3661.3,4479.1,9.3466,26.758,42.361,2687.7,75.526,120.39,0.32321,80.378,48.91,2615.3,24.098,50.861,3088,21.823,66.137,237.03,336.43,94.997,77.097,31.908,9.1204,26.573,6.933,19.132,1.6787,32.984,13.78,24.276,1.1861,18.494,2.2879,4.8954,2.2954,0.015398,0.81811,0.096937,53.816,44.162,63.4,54.556,57.924,59.857,20.977,39.004,34.891,48.527,49.498,40.964,20.818
0.00097945,3680.5,4494.1,9.3354,26.959,42.29,2685.3,75.015,120.35,0.3212,80.371,49.987,2613.4,24.81,49.618,3086.5,22.284,66.12,238.07,335.37,94.908,76.811,31.908,9.1204,26.573,6.933,19.132,1.6787,32.984,13.78,24.276,1.1861,18.494,2.2879,4.8954,2.2954,0.027903,0.83904,0.10418,53.426,44.155,63.071,54.377,57.691,62.878,20.969,39.25,38.061,45.649,49.145,39.04,19.75
0.0031381,3644.1,4482.9,9.3785,26.653,42.307,2682.7,75.123,120.4,0.32476,80.269,49.13,2609,25.4,50.987,3086.1,23.563,66.105,235.46,333.9,95.083,77.053,31.553,8.8674,26.743,6.8054,18.79,1.6715,32.341,13.727,24.466,1.2652,18.909,2.2604,4.8224,2.3067,0.027903,0.83904,0.10418,53.426,44.155,62.777,53.599,55,60.904,20.07,40.273,35.54,48.819,49.173,40.557,16.718
0.00222,3636.9,4459.7,9.3401,27.238,42.339,2685.7,74.621,120.4,0.32779,80.716,50.462,2613.2,26.34,49.683,3089.7,22.183,66.09,234.43,332.93,95.07,77.375,31.553,8.8674,26.743,6.8054,18.79,1.6715,32.341,13.727,24.466,1.2652,18.909,2.2604,4.8224,2.3067,0.027903,0.83904,0.10418,53.426,44.155,62.9,53.877,55.09,59.844,20.419,39.903,39.459,45.801,49.059,40.198,19.951
0.00036401,3651,4449.9,9.3583,26.827,41.858,2686.8,74.851,120.4,0.31793,80.85,50.521,2613.9,27.184,50.292,3093.4,22.57,66.136,232.65,331.99,94.953,77.504,31.567,9.0679,26.476,6.9468,19.127,1.7054,31.885,13.924,23.841,1.1846,18.592,2.2854,4.9108,2.3119,0.027903,0.83904,0.10418,53.426,44.155,63.789,54.803,62.952,60.931,19.884,39.592,39.632,47.211,49.008,40.194,19.007
0.00073521,3685.6,4519.7,9.4751,27.261,42.239,2686.7,74.881,120.39,0.32172,80.93,49.927,2613.8,23.743,50.53,3095.7,22.359,66.213,233.45,330.67,94.993,77.336,31.567,9.0679,26.476,6.9468,19.127,1.7054,31.885,13.924,23.841,1.1846,18.592,2.2854,4.9108,2.3119,0.027903,0.83904,0.10418,53.426,44.155,63.192,53.967,62.916,61.147,19.592,39.131,37.884,47.761,48.72,40.01,19.507
