   2.4992000e-01   3.6742000e+03   4.5561000e+03   9.3003000e+00   2.6851000e+01   4.2258000e+01   2.7043000e+03   7.5631000e+01   1.2039000e+02   3.3848000e-01   8.0138000e+01   5.0130000e+01   2.6329000e+03   2.5352000e+01   5.0327000e+01   3.1020000e+03   2.2488000e+01   6.5764000e+01   2.2870000e+02   3.4138000e+02   9.4554000e+01   7.7369000e+01   3.2188000e+01   8.8933000e+00   2.6383000e+01   6.8820000e+00   1.8776000e+01   1.6567000e+00   3.2958000e+01   1.3823000e+01   2.3978000e+01   1.2565000e+00   1.8579000e+01   2.2633000e+00   4.8436000e+00   2.2986000e+00   1.7866000e-02   8.3570000e-01   9.8577000e-02   5.3724000e+01   4.3828000e+01   6.2877000e+01   5.3420000e+01   2.4703000e+01   5.9822000e+01   2.1994000e+01   3.9898000e+01   3.8481000e+01   4.7290000e+01   4.7587000e+01   4.1661000e+01   1.9200000e+01
   2.5010000e-01   3.6843000e+03   4.5355000e+03   9.4930000e+00   2.6656000e+01   4.2131000e+01   2.7050000e+03   7.5095000e+01   1.2040000e+02   3.3858000e-01   8.0163000e+01   4.8755000e+01   2.6338000e+03   2.7316000e+01   5.3067000e+01   3.1017000e+03   2.2689000e+01   6.5757000e+01   2.3064000e+02   3.4149000e+02   9.4635000e+01   7.7342000e+01   3.2188000e+01   8.8933000e+00   2.6383000e+01   6.8820000e+00   1.8776000e+01   1.6567000e+00   3.2958000e+01   1.3823000e+01   2.3978000e+01   1.2565000e+00   1.8579000e+01   2.2633000e+00   4.8436000e+00   2.2986000e+00   1.7866000e-02   8.3570000e-01   9.8577000e-02   5.3724000e+01   4.3828000e+01   6.2704000e+01   5.3667000e+01   2.4686000e+01   6.0015000e+01   2.1981000e+01   3.9886000e+01   3.4436000e+01   5.3631000e+01   4.7414000e+01   4.1041000e+01   1.8720000e+01
   2.4995000e-01   3.6506000e+03   4.4976000e+03   9.3215000e+00   2.6680000e+01   4.2574000e+01   2.7040000e+03   7.5891000e+01   1.2038000e+02   3.3744000e-01   8.0122000e+01   4.8990000e+01   2.6332000e+03   2.4692000e+01   4.9477000e+01   3.1019000e+03   2.2234000e+01   6.5744000e+01   2.2955000e+02   3.4141000e+02   9.4592000e+01   7.7222000e+01   3.1873000e+01   8.9323000e+00   2.6043000e+01   6.9698000e+00   1.8682000e+01   1.6956000e+00   3.2966000e+01   1.3837000e+01   2.3786000e+01   1.3477000e+00   1.8985000e+01   2.2794000e+00   4.7753000e+00   2.3316000e+00   1.7866000e-02   8.3570000e-01   9.8577000e-02   5.3724000e+01   4.3828000e+01   6.3284000e+01   5.4120000e+01   2.4708000e+01   6.0929000e+01   2.1935000e+01   4.0023000e+01   3.5129000e+01   4.5324000e+01   4.7511000e+01   4.1020000e+01   1.9818000e+01
   2.5010000e-01   3.7043000e+03   4.5380000e+03   9.3612000e+00   2.7035000e+01   4.2184000e+01   2.7042000e+03   7.5169000e+01   1.2042000e+02   3.3470000e-01   8.0078000e+01   5.1314000e+01   2.6323000e+03   2.4986000e+01   5.0843000e+01   3.1015000e+03   2.2894000e+01   6.5729000e+01   2.3034000e+02   3.4119000e+02   9.4632000e+01   7.7401000e+01   3.1873000e+01   8.9323000e+00   2.6043000e+01   6.9698000e+00   1.8682000e+01   1.6956000e+00   3.2966000e+01   1.3837000e+01   2.3786000e+01   1.3477000e+00   1.8985000e+01   2.2794000e+00   4.7753000e+00   2.3316000e+00   1.7866000e-02   8.3570000e-01   9.8577000e-02   5.3724000e+01   4.3828000e+01   6.2360000e+01   5.3635000e+01   2.4693000e+01   6.1265000e+01   2.2126000e+01   4.0358000e+01   4.1968000e+01   4.8486000e+01   4.7442000e+01   4.1682000e+01   1.8244000e+01
   2.8490000e-01   3.6078000e+03   4.5500000e+03   9.2889000e+00   2.7087000e+01   4.2250000e+01   2.7054000e+03   7.3975000e+01   1.2038000e+02   3.4152000e-01   8.0102000e+01   5.1541000e+01   2.6343000e+03   2.6682000e+01   4.9139000e+01   3.1015000e+03   2.2263000e+01   6.5743000e+01   2.3046000e+02   3.4158000e+02   9.4721000e+01   7.7492000e+01   3.2507000e+01   8.9284000e+00   2.6417000e+01   6.9341000e+00   1.8693000e+01   1.6202000e+00   3.2984000e+01   1.3788000e+01   2.3699000e+01   1.1127000e+00   1.8684000e+01   2.2771000e+00   4.8462000e+00   2.2679000e+00   1.7866000e-02   8.3570000e-01   9.8577000e-02   5.3724000e+01   4.3828000e+01   6.3209000e+01   5.3730000e+01   2.7580000e+01   6.2281000e+01   2.2386000e+01   3.9925000e+01   4.2634000e+01   4.4542000e+01   4.7431000e+01   4.0903000e+01   1.9733000e+01
   2.8402000e-01   3.6381000e+03   4.5233000e+03   9.3574000e+00   2.6902000e+01   4.2043000e+01   2.7064000e+03   7.5052000e+01   1.2041000e+02   3.4200000e-01   8.0177000e+01   4.8711000e+01   2.6354000e+03   2.8166000e+01   5.0302000e+01   3.1042000e+03   2.1762000e+01   6.5767000e+01   2.3012000e+02   3.4154000e+02   9.4559000e+01   7.7089000e+01   3.2507000e+01   8.9284000e+00   2.6417000e+01   6.9341000e+00   1.8693000e+01   1.6202000e+00   3.2984000e+01   1.3788000e+01   2.3699000e+01   1.1127000e+00   1.8684000e+01   2.2771000e+00   4.8462000e+00   2.2679000e+00   8.9029000e-03   8.3468000e-01   7.9261000e-02   5.3200000e+01   4.3397000e+01   6.2687000e+01   5.4050000e+01   2.7668000e+01   6.2103000e+01   2.2295000e+01   3.9867000e+01   3.4306000e+01   4.7232000e+01   4.7459000e+01   4.0960000e+01   2.0940000e+01
   2.2124000e-01   3.6582000e+03   4.4881000e+03   9.4031000e+00   2.7067000e+01   4.2347000e+01   2.7069000e+03   7.5247000e+01   1.2041000e+02   3.3417000e-01   8.0173000e+01   4.9029000e+01   2.6362000e+03   2.5085000e+01   5.0795000e+01   3.1036000e+03   2.3770000e+01   6.5728000e+01   2.3148000e+02   3.4172000e+02   9.4716000e+01   7.7250000e+01   3.2465000e+01   8.9172000e+00   2.6309000e+01   6.7995000e+00   1.8594000e+01   1.6653000e+00   3.3323000e+01   1.3925000e+01   2.3626000e+01   1.2229000e+00   1.8703000e+01   2.2299000e+00   4.8568000e+00   2.4212000e+00   8.9029000e-03   8.3468000e-01   7.9261000e-02   5.3200000e+01   4.3397000e+01   6.2589000e+01   5.4460000e+01   2.1766000e+01   5.9482000e+01   2.2471000e+01   3.9477000e+01   3.5242000e+01   4.8373000e+01   4.7340000e+01   4.0819000e+01   1.6158000e+01
   2.2210000e-01   3.6677000e+03   4.5582000e+03   9.3024000e+00   2.6791000e+01   4.2386000e+01   2.7049000e+03   7.5239000e+01   1.2040000e+02   3.3380000e-01   7.9948000e+01   4.9369000e+01   2.6337000e+03   2.5743000e+01   4.9955000e+01   3.1028000e+03   2.3243000e+01   6.5737000e+01   2.2854000e+02   3.4133000e+02   9.4563000e+01   7.7246000e+01   3.2465000e+01   8.9172000e+00   2.6309000e+01   6.7995000e+00   1.8594000e+01   1.6653000e+00   3.3323000e+01   1.3925000e+01   2.3626000e+01   1.2229000e+00   1.8703000e+01   2.2299000e+00   4.8568000e+00   2.4212000e+00   8.9029000e-03   8.3468000e-01   7.9261000e-02   5.3200000e+01   4.3397000e+01   6.2425000e+01   5.3622000e+01   2.1682000e+01   6.0010000e+01   2.2312000e+01   3.9522000e+01   3.6242000e+01   4.6429000e+01   4.7601000e+01   4.1036000e+01   1.7426000e+01
   2.2165000e-01   3.6792000e+03   4.5552000e+03   9.3997000e+00   2.6944000e+01   4.2233000e+01   2.7071000e+03   7.5628000e+01   1.2038000e+02   3.5343000e-01   8.0151000e+01   5.0048000e+01   2.6360000e+03   2.4070000e+01   4.9675000e+01   3.1036000e+03   2.3402000e+01   6.5713000e+01   2.3124000e+02   3.4191000e+02   9.4652000e+01   7.7257000e+01   3.2031000e+01   8.8135000e+00   2.5882000e+01   6.8015000e+00   1.8611000e+01   1.6968000e+00   3.3117000e+01   1.3812000e+01   2.4320000e+01   1.3884000e+00   1.8631000e+01   2.2881000e+00   4.8472000e+00   2.2560000e+00   8.9029000e-03   8.3468000e-01   7.9261000e-02   5.3200000e+01   4.3397000e+01   6.3422000e+01   5.3922000e+01   2.1917000e+01   5.9206000e+01   2.2444000e+01   4.0863000e+01   3.8241000e+01   4.5782000e+01   4.7361000e+01   4.0799000e+01   1.7041000e+01
   2.2329000e-01   3.6649000e+03   4.5399000e+03   9.3696000e+00   2.6748000e+01   4.2585000e+01   2.7035000e+03   7.4383000e+01   1.2042000e+02   3.5003000e-01   8.0047000e+01   4.8961000e+01   2.6322000e+03   2.4197000e+01   4.8859000e+01   3.1019000e+03   2.3360000e+01   6.5717000e+01   2.3007000e+02   3.4090000e+02   9.4574000e+01   7.7296000e+01   3.2031000e+01   8.8135000e+00   2.5882000e+01   6.8015000e+00   1.8611000e+01   1.6968000e+00   3.3117000e+01   1.3812000e+01   2.4320000e+01   1.3884000e+00   1.8631000e+01   2.2881000e+00   4.8472000e+00   2.2560000e+00   8.9029000e-03   8.3468000e-01   7.9261000e-02   5.3200000e+01   4.3397000e+01   6.3667000e+01   5.4104000e+01   2.1756000e+01   6.1073000e+01   2.1807000e+01   4.1278000e+01   3.5043000e+01   4.3894000e+01   4.7466000e+01   4.2141000e+01   1.7140000e+01
