   2.0600000e-01   3.6846000e+03   4.5466000e+03   9.3843000e+00   2.6712000e+01   4.2489000e+01   2.7083000e+03   7.5263000e+01   1.2039000e+02   3.5546000e-01   8.0147000e+01   5.0454000e+01   2.6370000e+03   2.5181000e+01   5.0244000e+01   3.1045000e+03   2.2389000e+01   6.5589000e+01   2.2855000e+02   3.4237000e+02   9.4710000e+01   7.7488000e+01   3.2496000e+01   8.7810000e+00   2.6798000e+01   6.9028000e+00   1.8735000e+01   1.6497000e+00   3.2995000e+01   1.3770000e+01   2.4008000e+01   1.2184000e+00   1.8491000e+01   2.2683000e+00   4.9055000e+00   2.2739000e+00   1.4810000e-02   8.4240000e-01   1.0692000e-01   5.3739000e+01   4.4594000e+01   6.3361000e+01   5.4703000e+01   1.9897000e+01   6.1022000e+01   2.2620000e+01   4.1833000e+01   3.9437000e+01   4.7098000e+01   4.6801000e+01   4.0363000e+01   1.9441000e+01
   2.0464000e-01   3.6983000e+03   4.5474000e+03   9.2839000e+00   2.6536000e+01   4.2382000e+01   2.7076000e+03   7.5124000e+01   1.2042000e+02   3.5229000e-01   8.0151000e+01   4.9518000e+01   2.6367000e+03   2.6746000e+01   4.8545000e+01   3.1053000e+03   2.3007000e+01   6.5618000e+01   2.2981000e+02   3.4188000e+02   9.4507000e+01   7.7323000e+01   3.2496000e+01   8.7810000e+00   2.6798000e+01   6.9028000e+00   1.8735000e+01   1.6497000e+00   3.2995000e+01   1.3770000e+01   2.4008000e+01   1.2184000e+00   1.8491000e+01   2.2683000e+00   4.9055000e+00   2.2739000e+00   1.4810000e-02   8.4240000e-01   1.0692000e-01   5.3739000e+01   4.4594000e+01   6.3125000e+01   5.4693000e+01   2.0031000e+01   6.2790000e+01   2.2252000e+01   4.2220000e+01   3.6683000e+01   4.3166000e+01   4.6770000e+01   4.1211000e+01   1.7981000e+01
   2.1721000e-01   3.6218000e+03   4.4914000e+03   9.3501000e+00   2.6693000e+01   4.2375000e+01   2.7073000e+03   7.4620000e+01   1.2038000e+02   3.3201000e-01   8.0026000e+01   4.9046000e+01   2.6357000e+03   2.6470000e+01   5.0185000e+01   3.1031000e+03   2.3023000e+01   6.5605000e+01   2.2903000e+02   3.4173000e+02   9.4657000e+01   7.7042000e+01   3.2378000e+01   9.0062000e+00   2.6330000e+01   6.7446000e+00   1.8726000e+01   1.6556000e+00   3.3055000e+01   1.3854000e+01   2.3645000e+01   1.2372000e+00   1.9048000e+01   2.2409000e+00   4.8487000e+00   2.2538000e+00   1.4810000e-02   8.4240000e-01   1.0692000e-01   5.3739000e+01   4.4594000e+01   6.3510000e+01   5.4221000e+01   2.0884000e+01   6.2378000e+01   2.2222000e+01   3.9135000e+01   3.5293000e+01   4.6961000e+01   4.6924000e+01   4.0953000e+01   1.7960000e+01
   2.1525000e-01   3.6557000e+03   4.5333000e+03   9.3392000e+00   2.6971000e+01   4.2262000e+01   2.7071000e+03   7.5103000e+01   1.2043000e+02   3.3068000e-01   8.0130000e+01   4.9631000e+01   2.6365000e+03   2.4973000e+01   4.9092000e+01   3.1045000e+03   2.3123000e+01   6.5628000e+01   2.2927000e+02   3.4141000e+02   9.4592000e+01   7.7600000e+01   3.2378000e+01   9.0062000e+00   2.6330000e+01   6.7446000e+00   1.8726000e+01   1.6556000e+00   3.3055000e+01   1.3854000e+01   2.3645000e+01   1.2372000e+00   1.9048000e+01   2.2409000e+00   4.8487000e+00   2.2538000e+00   1.4810000e-02   8.4240000e-01   1.0692000e-01   5.3739000e+01   4.4594000e+01   6.2926000e+01   5.3719000e+01   2.1077000e+01   6.2486000e+01   2.2111000e+01   3.9298000e+01   3.7015000e+01   4.4432000e+01   4.6984000e+01   4.1669000e+01   1.7686000e+01
   2.2289000e-01   3.7294000e+03   4.5443000e+03   9.4496000e+00   2.6724000e+01   4.2337000e+01   2.7081000e+03   7.4619000e+01   1.2041000e+02   3.3683000e-01   8.0246000e+01   4.9637000e+01   2.6370000e+03   2.6618000e+01   5.0616000e+01   3.1059000e+03   2.3149000e+01   6.5653000e+01   2.2603000e+02   3.4134000e+02   9.4479000e+01   7.7544000e+01   3.2350000e+01   8.9411000e+00   2.6470000e+01   7.0216000e+00   1.8609000e+01   1.6441000e+00   3.2942000e+01   1.3918000e+01   2.4020000e+01   1.2960000e+00   1.8522000e+01   2.3036000e+00   4.8921000e+00   2.2789000e+00   1.4810000e-02   8.4240000e-01   1.0692000e-01   5.3739000e+01   4.4594000e+01   6.3102000e+01   5.3617000e+01   2.2052000e+01   6.0604000e+01   2.2311000e+01   4.0770000e+01   3.7031000e+01   4.7961000e+01   4.7354000e+01   4.0724000e+01   1.7612000e+01
   2.2229000e-01   3.7165000e+03   4.4785000e+03   9.4091000e+00   2.7083000e+01   4.2194000e+01   2.7074000e+03   7.4484000e+01   1.2043000e+02   3.4091000e-01   8.0218000e+01   4.9345000e+01   2.6354000e+03   2.5480000e+01   4.9018000e+01   3.1058000e+03   2.2660000e+01   6.5686000e+01   2.2882000e+02   3.4099000e+02   9.4495000e+01   7.7547000e+01   3.2350000e+01   8.9411000e+00   2.6470000e+01   7.0216000e+00   1.8609000e+01   1.6441000e+00   3.2942000e+01   1.3918000e+01   2.4020000e+01   1.2960000e+00   1.8522000e+01   2.3036000e+00   4.8921000e+00   2.2789000e+00   2.1194000e-02   8.2142000e-01   8.3026000e-02   5.3810000e+01   4.3120000e+01   6.3324000e+01   5.4405000e+01   2.2111000e+01   5.9238000e+01   2.1913000e+01   4.0273000e+01   3.6172000e+01   4.4261000e+01   4.7167000e+01   4.1694000e+01   1.8765000e+01
   2.2597000e-01   3.6427000e+03   4.5839000e+03   9.4984000e+00   2.6681000e+01   4.2239000e+01   2.7056000e+03   7.5238000e+01   1.2039000e+02   3.4850000e-01   8.0068000e+01   5.0183000e+01   2.6340000e+03   2.5970000e+01   5.1237000e+01   3.1037000e+03   2.3391000e+01   6.5693000e+01   2.2803000e+02   3.4115000e+02   9.4652000e+01   7.7195000e+01   3.2227000e+01   8.7738000e+00   2.6696000e+01   6.8144000e+00   1.8431000e+01   1.6985000e+00   3.2859000e+01   1.3789000e+01   2.4324000e+01   1.3680000e+00   1.8591000e+01   2.2473000e+00   4.7929000e+00   2.2863000e+00   2.1194000e-02   8.2142000e-01   8.3026000e-02   5.3810000e+01   4.3120000e+01   6.2164000e+01   5.3449000e+01   2.1925000e+01   6.1104000e+01   2.1757000e+01   4.1156000e+01   3.8640000e+01   4.9396000e+01   4.7309000e+01   4.0579000e+01   1.7056000e+01
   2.2572000e-01   3.6065000e+03   4.5522000e+03   9.2719000e+00   2.6723000e+01   4.2278000e+01   2.7058000e+03   7.4729000e+01   1.2037000e+02   3.4655000e-01   7.9996000e+01   4.8990000e+01   2.6344000e+03   2.6992000e+01   4.9950000e+01   3.1032000e+03   2.2007000e+01   6.5651000e+01   2.3073000e+02   3.4104000e+02   9.4805000e+01   7.7460000e+01   3.2227000e+01   8.7738000e+00   2.6696000e+01   6.8144000e+00   1.8431000e+01   1.6985000e+00   3.2859000e+01   1.3789000e+01   2.4324000e+01   1.3680000e+00   1.8591000e+01   2.2473000e+00   4.7929000e+00   2.2863000e+00   2.1194000e-02   8.2142000e-01   8.3026000e-02   5.3810000e+01   4.3120000e+01   6.2787000e+01   5.3829000e+01   2.1950000e+01   6.3142000e+01   2.2001000e+01   4.1394000e+01   3.5127000e+01   4.6419000e+01   4.7144000e+01   4.0816000e+01   2.0340000e+01
   2.3510000e-01   3.6690000e+03   4.5104000e+03   9.3694000e+00   2.6903000e+01   4.2318000e+01   2.7084000e+03   7.4556000e+01   1.2041000e+02   3.3361000e-01   8.0084000e+01   5.2450000e+01   2.6372000e+03   2.5507000e+01   4.8149000e+01   3.1078000e+03   2.3301000e+01   6.5631000e+01   2.3083000e+02   3.4044000e+02   9.4626000e+01   7.7425000e+01   3.1858000e+01   8.9848000e+00   2.6181000e+01   6.8742000e+00   1.8667000e+01   1.6889000e+00   3.2894000e+01   1.3982000e+01   2.4078000e+01   1.2619000e+00   1.8372000e+01   2.2962000e+00   4.9504000e+00   2.3059000e+00   2.1194000e-02   8.2142000e-01   8.3026000e-02   5.3810000e+01   4.3120000e+01   6.3495000e+01   5.4807000e+01   2.3169000e+01   6.1750000e+01   2.1977000e+01   3.9576000e+01   4.5309000e+01   4.2250000e+01   4.7210000e+01   4.1059000e+01   1.7262000e+01
   2.3656000e-01   3.6372000e+03   4.5681000e+03   9.3503000e+00   2.6553000e+01   4.2218000e+01   2.7127000e+03   7.5434000e+01   1.2039000e+02   3.3019000e-01   8.0329000e+01   4.8982000e+01   2.6409000e+03   2.5004000e+01   4.8854000e+01   3.1103000e+03   2.2558000e+01   6.5693000e+01   2.2923000e+02   3.4063000e+02   9.4534000e+01   7.7592000e+01   3.1858000e+01   8.9848000e+00   2.6181000e+01   6.8742000e+00   1.8667000e+01   1.6889000e+00   3.2894000e+01   1.3982000e+01   2.4078000e+01   1.2619000e+00   1.8372000e+01   2.2962000e+00   4.9504000e+00   2.3059000e+00   2.1194000e-02   8.2142000e-01   8.3026000e-02   5.3810000e+01   4.3120000e+01   6.4042000e+01   5.4117000e+01   2.3025000e+01   6.0991000e+01   2.2247000e+01   3.9993000e+01   3.5105000e+01   4.3882000e+01   4.7424000e+01   4.0587000e+01   1.9000000e+01
